brand,name,rating,votes,url,last_crawled,sex
M_Micallef,Ananda Royal Mango Nectar M. Micallef,4.5,18,https://www.fragrantica.com/perfume/M-Micallef/Ananda-Royal-Mango-Nectar-109187.html,2025-11-14T22:25:01.192503,
Guerlain,Vol de Nuit 80 Anniversaire,4.5,26,https://www.fragrantica.com/perfume/Guerlain/Vol-de-Nuit-80-Anniversaire-22578.html,2025-11-12T21:18:05.935056,
Roja_Dove,RDP21 Limited Edition Roja Dove,4.5,40,https://www.fragrantica.com/perfume/Roja-Dove/RDP21-Limited-Edition-106872.html,2025-11-07T10:46:56.006551,unisex
Tauer_Perfumes,Cedar Ride Tauer Perfumes,4.5,2,https://www.fragrantica.com/perfume/Tauer-Perfumes/Cedar-Ride-45824.html,2025-11-19T15:27:21.600388,unisex
Zaharoff,Signature Seraphim Red,4.5,54,https://www.fragrantica.com/perfume/Zaharoff/Signature-Seraphim-Red-102966.html,2025-11-15T15:21:35.105507,unisex
Clive_Christian,X Twist Baies Rose Clive Christian,4.5,12,https://www.fragrantica.com/perfume/Clive-Christian/X-Twist-Baies-Rose-45601.html,2025-11-14T20:24:37.349038,unisex
Anfas,Dari Exclusively For Zhor,4.5,4,https://www.fragrantica.com/perfume/Anfas/Dari-Exclusively-For-Zhor-100588.html,2025-11-14T08:42:13.124536,unisex
Yas_Perfumes,Arab Yas Perfumes,4.5,2,https://www.fragrantica.com/perfume/Yas-Perfumes/Arab-115306.html,2025-11-14T08:30:28.104601,unisex
Yas_Perfumes,Musk Savana and Arabia Yas Perfumes,4.5,2,https://www.fragrantica.com/perfume/Yas-Perfumes/Musk-Savana-and-Arabia-28242.html,2025-11-14T08:30:40.371575,unisex
M_Micallef,The Exception Azure M. Micallef,4.5,6,https://www.fragrantica.com/perfume/M-Micallef/The-Exception-Azure-44757.html,2025-11-14T22:43:03.473239,unisex
Prada,Mirages Babylon,4.5,42,https://www.fragrantica.com/perfume/Prada/Mirages-Babylon-51517.html,2025-11-14T12:43:25.533333,unisex
Dior,Passage No.4,4.5,14,https://www.fragrantica.com/perfume/Dior/Dior-Passage-No-4-1788.html,2025-11-11T22:11:00.859922,
Tauer_Perfumes,Rose Nip Tauer Perfumes,4.5,2,https://www.fragrantica.com/perfume/Tauer-Perfumes/Rose-Nip-45823.html,2025-11-19T15:28:00.542129,unisex
Prada,No5 Narciso,4.5,22,https://www.fragrantica.com/perfume/Prada/No5-Narciso-3219.html,2025-11-14T12:43:49.972508,unisex
Omanluxury,Wani,4.5,12,https://www.fragrantica.com/perfume/Omanluxury/Wani-68361.html,2025-11-10T21:34:45.709231,unisex
Dior,essence Eau Parfumee,4.5,16,https://www.fragrantica.com/perfume/Dior/Dioressence-Eau-Parfumee-63691.html,2025-11-12T10:27:09.312039,
Giorgio_Armani,Emporio Armani Diamonds Club for Him Giorgio Armani,4.5,42,https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Diamonds-Club-for-Him-38912.html,2025-11-14T17:47:53.153537,
Dior,Addict Twist,4.49,35,https://www.fragrantica.com/perfume/Dior/Dior-Addict-Dior-Twist-1384.html,2025-11-12T10:10:52.037040,
Guerlain,Imagine by L'Atelier Truscelli,4.49,91,https://www.fragrantica.com/perfume/Guerlain/Imagine-Guerlain-by-L-Atelier-Truscelli-78019.html,2025-11-12T22:21:35.821144,unisex
Clive_Christian,1872 Vetiver Clive Christian,4.49,55,https://www.fragrantica.com/perfume/Clive-Christian/1872-Vetiver-39179.html,2025-11-14T20:44:07.733395,unisex
Guerlain,Plus Que Jamais,4.49,104,https://www.fragrantica.com/perfume/Guerlain/Plus-Que-Jamais-9417.html,2025-11-12T11:11:49.672666,
Xerjoff,Torino21,4.49,5548,https://www.fragrantica.com/perfume/Xerjoff/Torino21-70424.html,2025-11-06T23:31:58.019045,unisex
Jean_Paul_Gaultier,Scandal Pour Homme Absolu Jean Paul Gaultier,4.49,2630,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Scandal-Pour-Homme-Absolu-91053.html,2025-11-15T16:04:06.624829,
Amouage,Homage,4.49,303,https://www.fragrantica.com/perfume/Amouage/Homage-3621.html,2025-11-06T16:07:30.272449,unisex
Guerlain,Shalimar Black Mystery 2007,4.49,122,https://www.fragrantica.com/perfume/Guerlain/Shalimar-Black-Mystery-2007-10670.html,2025-11-12T12:22:00.560972,
Tom_Ford,Reserve Collection: Italian Cypress Tom Ford,4.49,77,https://www.fragrantica.com/perfume/Tom-Ford/Reserve-Collection-Italian-Cypress-53607.html,2025-10-20T22:49:31.694771,unisex
Le_Labo,Chant De Bois Le Labo,4.49,49,https://www.fragrantica.com/perfume/Le-Labo/Chant-De-Bois-10768.html,2025-11-13T10:47:16.956606,unisex
Amouage,Oud Ulya,4.49,141,https://www.fragrantica.com/perfume/Amouage/Oud-Ulya-71108.html,2025-11-06T15:52:14.989260,unisex
Roja_Dove,Elysium Pour Homme Parfum Roja Dove,4.49,1123,https://www.fragrantica.com/perfume/Roja-Dove/Elysium-Pour-Homme-Parfum-47480.html,2025-11-07T10:01:43.558312,
Omanluxury,Zafar,4.49,204,https://www.fragrantica.com/perfume/Omanluxury/Zafar-77102.html,2025-11-10T21:35:55.179661,unisex
Guerlain,Shalimar L'Essence,4.49,822,https://www.fragrantica.com/perfume/Guerlain/Shalimar-L-Essence-113241.html,2025-11-12T17:03:57.286642,
Jo_Malone_London,Assam & Grapefruit Jo Malone London,4.49,78,https://www.fragrantica.com/perfume/Jo-Malone-London/Assam-Grapefruit-51684.html,2025-11-17T17:10:10.704033,
Jean_Paul_Gaultier,Classique Prestige Jean Paul Gaultier,4.48,31,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Classique-Prestige-2847.html,2025-11-15T15:40:33.410480,
Roja_Dove,Amber Roja Dove,4.48,194,https://www.fragrantica.com/perfume/Roja-Dove/Amber-27530.html,2025-11-07T09:42:12.714370,unisex
Guerlain,Le Plus Beau Jour de Ma Vie,4.48,348,https://www.fragrantica.com/perfume/Guerlain/Le-Plus-Beau-Jour-de-Ma-Vie-30213.html,2025-11-12T21:37:39.487475,
Amouage,Molook,4.48,92,https://www.fragrantica.com/perfume/Amouage/Molook-13475.html,2025-11-06T15:33:29.020182,
Prada,Mirages Soleil au Zenith,4.48,187,https://www.fragrantica.com/perfume/Prada/Mirages-Soleil-au-Zenith-44124.html,2025-11-14T12:24:14.094045,unisex
Guerlain,Vol de Nuit Evasion,4.48,154,https://www.fragrantica.com/perfume/Guerlain/Vol-de-Nuit-Evasion-1628.html,2025-11-12T18:16:35.520255,
Roja_Dove,United Arab Emirates Spirit Of The Union Roja Dove,4.48,143,https://www.fragrantica.com/perfume/Roja-Dove/United-Arab-Emirates-Spirit-Of-The-Union-29977.html,2025-11-07T10:19:10.720674,unisex
Dior,Homme Intense 2007,4.48,3498,https://www.fragrantica.com/perfume/Dior/Dior-Homme-Intense-2007-1771.html,2025-11-12T09:54:30.200766,
Kajal,III,4.48,324,https://www.fragrantica.com/perfume/Kajal/Kajal-III-85072.html,2025-11-19T17:44:52.651764,unisex
Tauer_Perfumes,Au Coeur du Désert Tauer Perfumes,4.48,2464,https://www.fragrantica.com/perfume/Tauer-Perfumes/Au-Coeur-du-Desert-41053.html,2025-11-19T15:27:54.105862,unisex
Giorgio_Armani,Emporio Armani White For Him Giorgio Armani,4.48,403,https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-White-For-Him-419.html,2025-11-14T16:30:11.968136,
Dior,La Collection Couturier Parfumeur Vetiver,4.48,344,https://www.fragrantica.com/perfume/Dior/La-Collection-Couturier-Parfumeur-Vetiver-10632.html,2025-11-12T10:27:53.663540,
Jo_Malone_London,Ginger Biscuit Limited Edition Jo Malone London,4.47,91,https://www.fragrantica.com/perfume/Jo-Malone-London/Ginger-Biscuit-Limited-Edition-58752.html,2025-11-17T16:01:54.710654,
Zaharoff,Signature Byzāān,4.47,19,https://www.fragrantica.com/perfume/Zaharoff/Signature-Byzaan-106475.html,2025-11-15T15:22:16.941607,
Maison_Francis_Kurkdjian,APOM Pour Femme Elixir Maison Francis Kurkdjian,4.47,19,https://www.fragrantica.com/perfume/Maison-Francis-Kurkdjian/APOM-Pour-Femme-Elixir-40627.html,2025-11-10T20:34:02.500105,
Guerlain,Shalimar Secret de Parfum,4.47,19,https://www.fragrantica.com/perfume/Guerlain/Shalimar-Secret-de-Parfum-35670.html,2025-11-12T11:13:49.960369,
Clive_Christian,X Twist Narcissus Clive Christian,4.47,17,https://www.fragrantica.com/perfume/Clive-Christian/X-Twist-Narcissus-39250.html,2025-11-14T20:41:20.574008,unisex
Guerlain,Shalimar Millésime Iris,4.47,751,https://www.fragrantica.com/perfume/Guerlain/Shalimar-Millesime-Iris-84844.html,2025-11-12T23:17:38.140564,unisex
Byredo,Bal d'Afrique Absolu,4.47,478,https://www.fragrantica.com/perfume/Byredo/Bal-d-Afrique-Absolu-108421.html,2025-11-17T13:44:51.727871,unisex
Guerlain,L'Instant de pour Homme EDP,4.47,1825,https://www.fragrantica.com/perfume/Guerlain/L-Instant-de-Guerlain-pour-Homme-EDP-44763.html,2025-11-12T11:50:58.276356,
Guerlain,Reve de Lune,4.47,15,https://www.fragrantica.com/perfume/Guerlain/Reve-de-Lune-16734.html,2025-11-12T22:57:45.036350,
Prada,L’Homme Water Splash,4.47,440,https://www.fragrantica.com/perfume/Prada/Prada-L-Homme-Water-Splash-54677.html,2025-11-14T12:22:11.436397,
Omanluxury,Angham,4.46,152,https://www.fragrantica.com/perfume/Omanluxury/Angham-51544.html,2025-11-10T21:34:26.812487,unisex
Giorgio_Armani,Myrrhe Impériale Giorgio Armani,4.46,1276,https://www.fragrantica.com/perfume/Giorgio-Armani/Myrrhe-Imperiale-21403.html,2025-11-14T17:47:47.430263,unisex
Prada,Luna Rossa 34th America's Cup Limited Edition,4.46,107,https://www.fragrantica.com/perfume/Prada/Luna-Rossa-34th-America-s-Cup-Limited-Edition-18862.html,2025-11-14T12:44:34.942849,
Amouage,Tahani,4.46,69,https://www.fragrantica.com/perfume/Amouage/Tahani-20493.html,2025-11-06T15:14:26.319623,unisex
Amouage,Salamah,4.46,78,https://www.fragrantica.com/perfume/Amouage/Salamah-26408.html,2025-11-06T15:15:16.550165,unisex
Prada,No9 Benjoin,4.46,69,https://www.fragrantica.com/perfume/Prada/No9-Benjoin-3223.html,2025-11-14T12:21:21.196989,unisex
Amouage,Ohood,4.46,65,https://www.fragrantica.com/perfume/Amouage/Ohood-13477.html,2025-11-06T15:52:53.674641,unisex
M_Micallef,Nasreen M. Micallef,4.46,13,https://www.fragrantica.com/perfume/M-Micallef/Nasreen-18086.html,2025-11-14T22:40:33.576449,unisex
Dior,Hypnotic Poison Elixir,4.46,506,https://www.fragrantica.com/perfume/Dior/Hypnotic-Poison-Elixir-3911.html,2025-11-12T10:26:19.327300,
Guerlain,L'Instant de pour Homme Eau Extreme,4.46,4069,https://www.fragrantica.com/perfume/Guerlain/L-Instant-de-Guerlain-pour-Homme-Eau-Extreme-11570.html,2025-11-12T22:58:16.042547,
Guerlain,Djedi,4.46,96,https://www.fragrantica.com/perfume/Guerlain/Djedi-11847.html,2025-11-12T21:59:07.515957,
Jean_Paul_Gaultier,Ultra Male Jean Paul Gaultier,4.46,15780,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Ultra-Male-30947.html,2025-11-16T08:31:08.715108,
Giorgio_Armani,Acqua di Giò Profondo Eau de Parfum (2024) Giorgio Armani,4.46,716,https://www.fragrantica.com/perfume/Giorgio-Armani/Acqua-di-Gio-Profondo-Eau-de-Parfum-2024-105624.html,2025-11-14T17:26:14.032508,
Amouage,Al Shomoukh,4.46,98,https://www.fragrantica.com/perfume/Amouage/Al-Shomoukh-13482.html,2025-11-06T15:34:45.469359,
Guerlain,Guet Apens,4.45,293,https://www.fragrantica.com/perfume/Guerlain/Guet-Apens-5750.html,2025-11-12T12:06:46.843292,
Guerlain,Shalimar 80th Anniversary Limited Edition,4.45,44,https://www.fragrantica.com/perfume/Guerlain/Shalimar-80th-Anniversary-Limited-Edition-41857.html,2025-11-12T21:19:26.845555,
Xerjoff,Alexandria II Extrait Oil,4.45,56,https://www.fragrantica.com/perfume/Xerjoff/Alexandria-II-Extrait-Oil-48076.html,2025-11-06T23:48:30.064585,unisex
Guerlain,Mon Precieux Nectar,4.45,1063,https://www.fragrantica.com/perfume/Guerlain/Mon-Precieux-Nectar-16035.html,2025-11-12T18:17:29.340633,
Prada,No1 Iris,4.45,51,https://www.fragrantica.com/perfume/Prada/No1-Iris-3215.html,2025-11-14T12:24:07.767622,unisex
Acqua_di_Parma,Profumo Eau de Parfum Acqua di Parma,4.45,237,https://www.fragrantica.com/perfume/Acqua-di-Parma/Profumo-Eau-de-Parfum-6909.html,2025-11-11T21:03:51.961935,
Jean_Paul_Gaultier,Classique Rock Star Jean Paul Gaultier,4.45,74,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Classique-Rock-Star-2846.html,2025-11-15T15:42:43.048915,
Guerlain,Nahéma Extract,4.45,150,https://www.fragrantica.com/perfume/Guerlain/Nahema-Extract-33609.html,2025-11-12T17:56:46.073094,
Guerlain,Muguet 2015,4.45,33,https://www.fragrantica.com/perfume/Guerlain/Muguet-2015-31119.html,2025-11-12T16:26:50.155794,
Dior,Homme Cologne 2013,4.45,5943,https://www.fragrantica.com/perfume/Dior/Dior-Homme-Cologne-2013-17256.html,2025-11-11T22:27:41.917573,
Guerlain,L’Homme Idéal Eau de Parfum,4.45,9041,https://www.fragrantica.com/perfume/Guerlain/L-Homme-Ideal-Eau-de-Parfum-37735.html,2025-11-12T20:59:39.969158,
Guerlain,Shalimar Eau De Parfum Serie Limitee,4.45,132,https://www.fragrantica.com/perfume/Guerlain/Shalimar-Eau-De-Parfum-Serie-Limitee-60690.html,2025-11-12T17:04:03.413305,
Amouage,Shams Al Doha,4.45,75,https://www.fragrantica.com/perfume/Amouage/Shams-Al-Doha-13470.html,2025-11-06T15:33:23.224771,unisex
Guerlain,Vetiver (Vintage Edition),4.45,544,https://www.fragrantica.com/perfume/Guerlain/Vetiver-Vintage-Edition-3827.html,2025-11-12T23:00:22.843747,
Prada,L'Homme,4.45,14259,https://www.fragrantica.com/perfume/Prada/Prada-L-Homme-39029.html,2025-11-14T11:54:45.610531,
Guerlain,L'Instant de Extract,4.45,153,https://www.fragrantica.com/perfume/Guerlain/L-Instant-de-Guerlain-Extract-33560.html,2025-11-12T12:23:59.985762,
Acqua_di_Parma,Note di Colonia III Acqua di Parma,4.45,203,https://www.fragrantica.com/perfume/Acqua-di-Parma/Note-di-Colonia-III-39626.html,2025-11-11T21:56:38.205194,unisex
Jean_Paul_Gaultier,Le Male Scuba Diver Jean Paul Gaultier,4.45,38,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Male-Scuba-Diver-2849.html,2025-11-16T05:35:31.505818,
Acqua_di_Parma,Mandarino Millesimato 2022 Acqua di Parma,4.44,32,https://www.fragrantica.com/perfume/Acqua-di-Parma/Mandarino-Millesimato-2022-92459.html,2025-11-11T21:04:47.494263,unisex
Roja_Dove,Pierre de Velay Extrait No. 23 Roja Dove,4.44,9,https://www.fragrantica.com/perfume/Roja-Dove/Pierre-de-Velay-Extrait-No-23-45928.html,2025-11-07T09:07:00.618255,unisex
Guerlain,L'Instant d'un Ete pour Homme,4.44,109,https://www.fragrantica.com/perfume/Guerlain/L-Instant-d-un-Ete-pour-Homme-12018.html,2025-11-12T11:48:17.944819,
Creed,Windsor,4.44,128,https://www.fragrantica.com/perfume/Creed/Windsor-7031.html,2025-11-07T15:06:34.679367,
Le_Labo,Labdanum 18 Perfume Oil Le Labo,4.44,27,https://www.fragrantica.com/perfume/Le-Labo/Labdanum-18-Perfume-Oil-17271.html,2025-11-13T11:08:38.890793,unisex
Jean_Paul_Gaultier,Scandal Eau de Parfum X-Mas Edition 2020 Jean Paul Gaultier,4.44,18,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Scandal-Eau-de-Parfum-X-Mas-Edition-2020-64054.html,2025-11-16T05:24:39.065209,
Lorenzo_Pazzaglia,Vesuviuur Lorenzo Pazzaglia,4.44,68,https://www.fragrantica.com/perfume/Lorenzo-Pazzaglia/Vesuviuur-110749.html,2025-11-19T16:12:11.083515,unisex
Maison_Francis_Kurkdjian,Amyris Homme Extrait de Parfum Maison Francis Kurkdjian,4.44,976,https://www.fragrantica.com/perfume/Maison-Francis-Kurkdjian/Amyris-Homme-Extrait-de-Parfum-59744.html,2025-11-10T20:48:48.679415,
Prada,L'Homme L'Eau,4.44,3006,https://www.fragrantica.com/perfume/Prada/Prada-L-Homme-L-Eau-46400.html,2025-11-14T12:42:12.710941,
Guerlain,Heritage Eau de Toilette,4.44,2368,https://www.fragrantica.com/perfume/Guerlain/Heritage-Eau-de-Toilette-1880.html,2025-11-12T11:29:27.426627,
Amouage,Afrah,4.44,77,https://www.fragrantica.com/perfume/Amouage/Afrah-13480.html,2025-11-06T16:07:49.543627,unisex
Jean_Paul_Gaultier,Classique Eau de Toilette Collector Edition 2017 Jean Paul Gaultier,4.44,54,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Classique-Eau-de-Toilette-Collector-Edition-2017-47201.html,2025-11-15T18:36:52.870496,
Guerlain,L’Homme Idéal Platine Privé,4.44,1023,https://www.fragrantica.com/perfume/Guerlain/L-Homme-Ideal-Platine-Prive-80691.html,2025-11-12T11:11:00.195484,
Spirit_Of_Kings,Arrakis Spirit Of Kings,4.44,286,https://www.fragrantica.com/perfume/Spirit-Of-Kings/Arrakis-58242.html,2025-11-21T15:53:41.927665,unisex
Jean_Paul_Gaultier,Scandal Xmas Limited Edition 2021 Jean Paul Gaultier,4.44,9,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Scandal-Xmas-Limited-Edition-2021-70260.html,2025-11-15T18:34:28.614035,
Giorgio_Armani,Armani Code Absolu Gold Giorgio Armani,4.44,527,https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Code-Absolu-Gold-59334.html,2025-11-14T16:29:27.531542,
Guerlain,Mouchoir de Monsieur,4.44,448,https://www.fragrantica.com/perfume/Guerlain/Mouchoir-de-Monsieur-3943.html,2025-11-12T18:16:23.691160,
Omanluxury,Paramour,4.44,418,https://www.fragrantica.com/perfume/Omanluxury/Paramour-51555.html,2025-11-10T21:34:33.414378,unisex
Xerjoff,Uden,4.44,2320,https://www.fragrantica.com/perfume/Xerjoff/Uden-6306.html,2025-11-07T07:57:06.499455,
Guerlain,Muguet,4.44,78,https://www.fragrantica.com/perfume/Guerlain/Muguet-5993.html,2025-11-12T17:02:08.528405,
Giorgio_Armani,Armani Code Sport Athlete Giorgio Armani,4.44,327,https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Code-Sport-Athlete-14936.html,2025-11-14T17:09:23.024072,
Matiere_Premiere,Radical Rose Extrait Matiere Premiere,4.44,239,https://www.fragrantica.com/perfume/Matiere-Premiere/Radical-Rose-Extrait-96552.html,2025-11-10T21:25:36.234765,unisex
Guerlain,Bouquet de Faunes,4.43,23,https://www.fragrantica.com/perfume/Guerlain/Bouquet-de-Faunes-30807.html,2025-11-12T22:41:39.846305,
Acqua_di_Parma,Colonia Essenza Special Edition 2015 Acqua di Parma,4.43,54,https://www.fragrantica.com/perfume/Acqua-di-Parma/Colonia-Essenza-Special-Edition-2015-31663.html,2025-11-11T21:06:23.865448,
Amouage,Badr Al Badour,4.43,87,https://www.fragrantica.com/perfume/Amouage/Badr-Al-Badour-13485.html,2025-11-06T14:59:41.467367,unisex
Amouage,Interlude 53 Man,4.43,1206,https://www.fragrantica.com/perfume/Amouage/Interlude-53-Man-64153.html,2025-11-06T15:15:23.241358,
Zaharoff,Brass & Soul,4.43,125,https://www.fragrantica.com/perfume/Zaharoff/Brass-Soul-67593.html,2025-11-15T15:21:58.856911,
Amouage,Jubilation 40 Man,4.43,1047,https://www.fragrantica.com/perfume/Amouage/Jubilation-40-Man-87958.html,2025-11-06T15:13:04.469603,
Guerlain,Shalimar Eau de Cologne,4.43,1371,https://www.fragrantica.com/perfume/Guerlain/Shalimar-Eau-de-Cologne-16028.html,2025-11-12T17:03:25.757136,
Guerlain,Champs Elysees Extract,4.43,226,https://www.fragrantica.com/perfume/Guerlain/Champs-Elysees-Extract-25331.html,2025-11-12T12:07:29.956335,
Roja_Dove,Sultanate Of Oman Roja Dove,4.43,251,https://www.fragrantica.com/perfume/Roja-Dove/Sultanate-Of-Oman-45746.html,2025-11-07T10:03:28.252383,unisex
Xerjoff,Sixth Floor,4.43,47,https://www.fragrantica.com/perfume/Xerjoff/Sixth-Floor-90317.html,2025-11-06T23:47:58.933528,unisex
Guerlain,L'Homme Idéal Parfum,4.43,1251,https://www.fragrantica.com/perfume/Guerlain/L-Homme-Ideal-Parfum-90803.html,2025-11-12T16:44:09.857241,
Le_Labo,Colette 34 Le Labo,4.43,14,https://www.fragrantica.com/perfume/Le-Labo/Colette-34-45403.html,2025-11-13T10:47:10.603843,unisex
Amouage,Ajwad,4.43,49,https://www.fragrantica.com/perfume/Amouage/Ajwad-20490.html,2025-11-06T15:50:46.683086,unisex
Jean_Paul_Gaultier,Scandal Pour Homme Le Parfum Jean Paul Gaultier,4.43,3156,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Scandal-Pour-Homme-Le-Parfum-74915.html,2025-11-15T16:59:01.889656,
M_Micallef,Notorious XO M. Micallef,4.43,47,https://www.fragrantica.com/perfume/M-Micallef/Notorious-XO-103344.html,2025-11-14T23:01:22.848680,
Jean_Paul_Gaultier,Le Male Silver My Skin Jean Paul Gaultier,4.43,58,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Male-Silver-My-Skin-13148.html,2025-11-16T05:39:40.589957,
Dior,Poison Eau de Cologne,4.43,282,https://www.fragrantica.com/perfume/Dior/Poison-Eau-de-Cologne-42581.html,2025-11-11T22:46:00.862256,
Yas_Perfumes,Laitek Mai Yas Perfumes,4.43,23,https://www.fragrantica.com/perfume/Yas-Perfumes/Laitek-Mai-28241.html,2025-11-14T08:29:03.034635,unisex
Hiram_Green,Voyage 2019 Hiram Green,4.43,89,https://www.fragrantica.com/perfume/Hiram-Green/Voyage-2019-57493.html,2025-11-19T19:11:52.137009,unisex
Amouage,Cristal & Gold Woman,4.43,28,https://www.fragrantica.com/perfume/Amouage/Cristal-Gold-Woman-88159.html,2025-11-06T16:08:27.010888,
Hiram_Green,Voyage 2019 Hiram Green,4.43,89,https://www.fragrantica.com/perfume/Hiram-Green/Voyage-2019-57493.html,2025-11-19T21:55:16.509837,unisex
Guerlain,Shalimar Eau Légère,4.43,98,https://www.fragrantica.com/perfume/Guerlain/Shalimar-Eau-Legere-43608.html,2025-11-12T22:59:57.080120,
Giorgio_Armani,Acqua di Giò Parfum Giorgio Armani,4.43,5304,https://www.fragrantica.com/perfume/Giorgio-Armani/Acqua-di-Gio-Parfum-81508.html,2025-11-14T16:48:13.540222,
Tom_Ford,Noir Extreme Parfum Tom Ford,4.43,2676,https://www.fragrantica.com/perfume/Tom-Ford/Noir-Extreme-Parfum-75489.html,2025-10-20T22:48:35.225388,
Giorgio_Armani,Cuir Majeste Giorgio Armani,4.43,208,https://www.fragrantica.com/perfume/Giorgio-Armani/Cuir-Majeste-40057.html,2025-11-14T16:28:53.002893,unisex
Xerjoff,Starlight,4.43,2498,https://www.fragrantica.com/perfume/Xerjoff/Starlight-58246.html,2025-11-07T07:40:35.940951,unisex
Omanluxury,Wanderlust 2023 Edition,4.42,311,https://www.fragrantica.com/perfume/Omanluxury/Wanderlust-2023-Edition-84618.html,2025-11-10T21:35:11.495839,unisex
Guerlain,Fol Arôme,4.42,24,https://www.fragrantica.com/perfume/Guerlain/Fol-Arome-42901.html,2025-11-12T17:01:32.395867,
Dior,La Collection Couturier Parfumeur Mitzah,4.42,776,https://www.fragrantica.com/perfume/Dior/La-Collection-Couturier-Parfumeur-Mitzah-10629.html,2025-11-11T23:02:07.750831,
